base_year_month,day_of_week,age_range,sex,use_count
201909,목요일,알수없음,알수없음,69137
201909,수요일,19세 이하,남성,3640
201909,수요일,19세 이하,여성,3203
201909,수요일,20대,남성,51171
201909,수요일,20대,여성,45613
201909,수요일,30대,남성,68987
201909,수요일,30대,여성,52054
201909,수요일,40대,남성,82197
201909,수요일,40대,여성,56038
201909,수요일,50대,남성,65383
201909,수요일,50대,여성,44470
201909,수요일,60대,남성,29934
201909,수요일,60대,여성,20024
201909,수요일,70대 이상,남성,10069
201909,수요일,70대 이상,여성,5916
201909,수요일,알수없음,알수없음,88821
201909,월요일,19세 이하,남성,2797
201909,월요일,19세 이하,여성,2484
201909,월요일,20대,남성,48883
201909,월요일,20대,여성,44620
201909,월요일,30대,남성,67410
201909,월요일,30대,여성,50741
201909,월요일,40대,남성,76412
201909,월요일,40대,여성,52746
201909,월요일,50대,남성,59715
201909,월요일,50대,여성,40179
201909,월요일,60대,남성,27601
201909,월요일,60대,여성,17518
201909,월요일,70대 이상,남성,9621
201909,월요일,70대 이상,여성,5134
201909,월요일,알수없음,알수없음,84768
201909,일요일,19세 이하,남성,2494
201909,일요일,19세 이하,여성,2207
201909,일요일,20대,남성,54060
201909,일요일,20대,여성,48623
201909,일요일,30대,남성,81236
201909,일요일,30대,여성,58638
201909,일요일,40대,남성,91543
201909,일요일,40대,여성,61929
201909,일요일,50대,남성,72331
201909,일요일,50대,여성,44742
201909,일요일,60대,남성,29180
201909,일요일,60대,여성,17295
201909,일요일,70대 이상,남성,8762
201909,일요일,70대 이상,여성,4681
201909,일요일,알수없음,알수없음,64080
201909,토요일,19세 이하,남성,2166
201909,토요일,19세 이하,여성,1871
201909,토요일,20대,남성,45649
201909,토요일,20대,여성,43384
201909,토요일,30대,남성,69619
201909,토요일,30대,여성,52779
201909,토요일,40대,남성,81504
201909,토요일,40대,여성,56986
201909,토요일,50대,남성,64665
201909,토요일,50대,여성,41076
201909,토요일,60대,남성,26802
201909,토요일,60대,여성,16008
201909,토요일,70대 이상,남성,8553
201909,토요일,70대 이상,여성,4408
201909,토요일,알수없음,알수없음,65816
201909,화요일,19세 이하,남성,3100
201909,화요일,19세 이하,여성,2770
201909,화요일,20대,남성,50375
201909,화요일,20대,여성,45537
201909,화요일,30대,남성,68105
201909,화요일,30대,여성,51689
201909,화요일,40대,남성,78348
201909,화요일,40대,여성,53981
201909,화요일,50대,남성,62319
201909,화요일,50대,여성,42135
201909,화요일,60대,남성,28307
201909,화요일,60대,여성,18294
201909,화요일,70대 이상,남성,9917
201909,화요일,70대 이상,여성,5427
201909,화요일,알수없음,알수없음,88122
201910,공휴일,19세 이하,남성,1666
201910,공휴일,19세 이하,여성,1547
201910,공휴일,20대,남성,23989
201910,공휴일,20대,여성,22130
201910,공휴일,30대,남성,38041
201910,공휴일,30대,여성,30176
201910,공휴일,40대,남성,44171
201910,공휴일,40대,여성,32320
201910,공휴일,50대,남성,33701
201910,공휴일,50대,여성,22252
201910,공휴일,60대,남성,14207
201910,공휴일,60대,여성,9003
201910,공휴일,70대 이상,남성,4587
201910,공휴일,70대 이상,여성,2494
201910,공휴일,알수없음,알수없음,36055
201910,금요일,19세 이하,남성,4260
201910,금요일,19세 이하,여성,4042
201910,금요일,20대,남성,50774
201910,금요일,20대,여성,45028
201910,금요일,30대,남성,76159
201910,금요일,30대,여성,57102
201910,금요일,40대,남성,90961
201910,금요일,40대,여성,62760
201910,금요일,50대,남성,71292
201910,금요일,50대,여성,45835
201910,금요일,60대,남성,30614
201910,금요일,60대,여성,18331
201910,금요일,70대 이상,남성,9728
201910,금요일,70대 이상,여성,5360
201910,금요일,알수없음,알수없음,97009
201910,목요일,19세 이하,남성,4213
201910,목요일,19세 이하,여성,3807
201910,목요일,20대,남성,36811
201910,목요일,20대,여성,32899
201910,목요일,30대,남성,51916
201910,목요일,30대,여성,39111
201910,목요일,40대,남성,61002
201910,목요일,40대,여성,43053
201910,목요일,50대,남성,48798
201910,목요일,50대,여성,32590
201910,목요일,60대,남성,21646
201910,목요일,60대,여성,13841
201910,목요일,70대 이상,남성,7094
201910,목요일,70대 이상,여성,3989
201910,목요일,알수없음,알수없음,71626
201910,수요일,19세 이하,남성,5078
201910,수요일,19세 이하,여성,4342
201910,수요일,20대,남성,42039
201910,수요일,20대,여성,36670
201910,수요일,30대,남성,58983
201910,수요일,30대,여성,44382
201910,수요일,40대,남성,71412
201910,수요일,40대,여성,49836
201910,수요일,50대,남성,58529
201910,수요일,50대,여성,39504
201910,수요일,60대,남성,26222
201910,수요일,60대,여성,17070
201910,수요일,70대 이상,남성,8757
201910,수요일,70대 이상,여성,4877
201910,수요일,알수없음,알수없음,83715
201910,월요일,19세 이하,남성,4010
201910,월요일,19세 이하,여성,3553
201910,월요일,20대,남성,59429
201910,월요일,20대,여성,54261
201910,월요일,30대,남성,85777
201910,월요일,30대,여성,66084
201910,월요일,40대,남성,97927
201910,월요일,40대,여성,69257
201910,월요일,50대,남성,78476
201910,월요일,50대,여성,53624
201910,월요일,60대,남성,35661
201910,월요일,60대,여성,23268
201910,월요일,70대 이상,남성,11992
201910,월요일,70대 이상,여성,6690
201910,월요일,알수없음,남성,1
201910,월요일,알수없음,알수없음,113034
201910,일요일,19세 이하,남성,3015
201910,일요일,19세 이하,여성,2531
201910,일요일,20대,남성,51539
201910,일요일,20대,여성,47233
201910,일요일,30대,남성,79868
201910,일요일,30대,여성,60386
201910,일요일,40대,남성,92147
201910,일요일,40대,여성,65145
201910,일요일,50대,남성,74100
201910,일요일,50대,여성,48164
201910,일요일,60대,남성,30165
201910,일요일,60대,여성,18156
201910,일요일,70대 이상,남성,8722
201910,일요일,70대 이상,여성,4670
201910,일요일,알수없음,알수없음,66897
201910,토요일,19세 이하,남성,3294
201910,토요일,19세 이하,여성,2836
201910,토요일,20대,남성,52673
201910,토요일,20대,여성,48630
201910,토요일,30대,남성,83320
201910,토요일,30대,여성,63907
201910,토요일,40대,남성,98219
201910,토요일,40대,여성,70594
201910,토요일,50대,남성,76750
201910,토요일,50대,여성,49694
201910,토요일,60대,남성,30820
201910,토요일,60대,여성,18591
201910,토요일,70대 이상,남성,9194
201910,토요일,70대 이상,여성,5152
201910,토요일,알수없음,알수없음,80380
201910,화요일,19세 이하,남성,5173
201910,화요일,19세 이하,여성,4645
201910,화요일,20대,남성,58266
201910,화요일,20대,여성,52049
201910,화요일,30대,남성,82221
201910,화요일,30대,여성,62615
201910,화요일,40대,남성,97036
201910,화요일,40대,여성,67540
201910,화요일,50대,남성,77726
201910,화요일,50대,여성,52366
201910,화요일,60대,남성,34901
201910,화요일,60대,여성,22190
201910,화요일,70대 이상,남성,11538
201910,화요일,70대 이상,여성,6353
201910,화요일,알수없음,남성,1
201910,화요일,알수없음,알수없음,111395
201911,금요일,19세 이하,남성,3984
201911,금요일,19세 이하,여성,3491
201911,금요일,20대,남성,55838
201911,금요일,20대,여성,50161
201911,금요일,30대,남성,80584
201911,금요일,30대,여성,59585
201911,금요일,40대,남성,99645
201911,금요일,40대,여성,68609
201911,금요일,50대,남성,82602
201911,금요일,50대,여성,53091
201911,금요일,60대,남성,35626
201911,금요일,60대,여성,20939
201911,금요일,70대 이상,남성,11764
201911,금요일,70대 이상,여성,6169
201911,금요일,알수없음,알수없음,116331
201911,목요일,19세 이하,남성,4332
201911,목요일,19세 이하,여성,3795
201911,목요일,20대,남성,57062
201911,목요일,20대,여성,50641
201911,목요일,30대,남성,78749
201911,목요일,30대,여성,57490
201911,목요일,40대,남성,96565
201911,목요일,40대,여성,66863
201911,목요일,50대,남성,79376
201911,목요일,50대,여성,52367
201911,목요일,60대,남성,35875
201911,목요일,60대,여성,22117
201911,목요일,70대 이상,남성,11913
201911,목요일,70대 이상,여성,6604
201911,목요일,알수없음,알수없음,115384
201911,수요일,19세 이하,남성,3594
201911,수요일,19세 이하,여성,3276
201911,수요일,20대,남성,49219
201911,수요일,20대,여성,43183
201911,수요일,30대,남성,65114
201911,수요일,30대,여성,47643
201911,수요일,40대,남성,80067
201911,수요일,40대,여성,55504
201911,수요일,50대,남성,65844
201911,수요일,50대,여성,44109
201911,수요일,60대,남성,29703
201911,수요일,60대,여성,18466
201911,수요일,70대 이상,남성,9774
201911,수요일,70대 이상,여성,5465
201911,수요일,알수없음,알수없음,92876
201911,월요일,19세 이하,남성,2811
201911,월요일,19세 이하,여성,2506
201911,월요일,20대,남성,46676
201911,월요일,20대,여성,42240
201911,월요일,30대,남성,64142
201911,월요일,30대,여성,47846
201911,월요일,40대,남성,75444
201911,월요일,40대,여성,53293
201911,월요일,50대,남성,63058
201911,월요일,50대,여성,42298
201911,월요일,60대,남성,28497
201911,월요일,60대,여성,17270
201911,월요일,70대 이상,남성,9714
201911,월요일,70대 이상,여성,5095
201911,월요일,알수없음,알수없음,86581
201911,일요일,19세 이하,남성,2631
201911,일요일,19세 이하,여성,2503
201911,일요일,20대,남성,47843
201911,일요일,20대,여성,43310
201911,일요일,30대,남성,69788
201911,일요일,30대,여성,52786
201911,일요일,40대,남성,85211
201911,일요일,40대,여성,59623
201911,일요일,50대,남성,70625
201911,일요일,50대,여성,44519
201911,일요일,60대,남성,28685
201911,일요일,60대,여성,16233
201911,일요일,70대 이상,남성,8116
201911,일요일,70대 이상,여성,4340
201911,일요일,알수없음,알수없음,63199
201911,토요일,19세 이하,남성,2892
201911,토요일,19세 이하,여성,2557
201911,토요일,20대,남성,49150
201911,토요일,20대,여성,45517
201911,토요일,30대,남성,74079
201911,토요일,30대,여성,57185
201911,토요일,40대,남성,91101
201911,토요일,40대,여성,65388
201911,토요일,50대,남성,74403
201911,토요일,50대,여성,46777
201911,토요일,60대,남성,29323
201911,토요일,60대,여성,17003
201911,토요일,70대 이상,남성,8892
201911,토요일,70대 이상,여성,4763
201911,토요일,알수없음,남성,2
201911,토요일,알수없음,알수없음,77391
201911,화요일,19세 이하,남성,2897
201911,화요일,19세 이하,여성,2801
201911,화요일,20대,남성,46996
201911,화요일,20대,여성,42245
201911,화요일,30대,남성,62824
201911,화요일,30대,여성,46877
201911,화요일,40대,남성,76181
201911,화요일,40대,여성,52826
201911,화요일,50대,남성,62575
201911,화요일,50대,여성,42947
201911,화요일,60대,남성,28688
201911,화요일,60대,여성,18155
201911,화요일,70대 이상,남성,9399
201911,화요일,70대 이상,여성,5490
201911,화요일,알수없음,알수없음,88904
201912,공휴일,19세 이하,남성,763
201912,공휴일,19세 이하,여성,688
201912,공휴일,20대,남성,15216
201912,공휴일,20대,여성,14125
201912,공휴일,30대,남성,17908
201912,공휴일,30대,여성,13026
201912,공휴일,40대,남성,20762
201912,공휴일,40대,여성,14342
201912,공휴일,50대,남성,16647
201912,공휴일,50대,여성,10231
201912,공휴일,60대,남성,6444
201912,공휴일,60대,여성,3886
201912,공휴일,70대 이상,남성,2003
201912,공휴일,70대 이상,여성,1038
201912,공휴일,알수없음,알수없음,14933
201912,금요일,19세 이하,남성,3101
201912,금요일,19세 이하,여성,2949
201912,금요일,20대,남성,49507
201912,금요일,20대,여성,43937
201912,금요일,30대,남성,67449
201912,금요일,30대,여성,48924
201912,금요일,40대,남성,82397
