base_year,base_quarter,biz_name,sex,age_range,use_amount_by_million
2019,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2019,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2020,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,0
2022,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2022,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2018,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,200
2019,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,200
2019,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,200
2019,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,200
2019,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,200
2019,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,200
2019,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2019,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2019,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2020,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2020,1분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,1분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2020,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2020,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,2분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2020,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,200
2020,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2020,4분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2021,3분기,그외 기타 분류안된 오락관련 서비스업,여성,30대,100
2022,3분기,그외 기타 분류안된 오락관련 서비스업,남성,30대,100
2018,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,3분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,3분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2018,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2019,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2019,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2019,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2019,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2020,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,3분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2020,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,3분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2021,4분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2022,1분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,여성,20대,0
2022,2분기,그외 기타 분류안된 오락관련 서비스업,남성,20대,0
